id,name,gtin,category,brand,rating
prod16520088,"Member's Mark Farm Raised Skinless and Boneless Tilapia Fillet Portions, Frozen, 3 lbs.",19396805068,1515,Member's Mark,4.6325
P03017346,"Member's Mark Bone-In Oven Roasted Chicken Wings, Frozen, 3 lbs.",19396832853,1515,Member's Mark,4.5857
P00000225,Snickers Ice Cream Bars 24 ct.,4767725486,1525,Snickers,4.867
prod24790290,Member's Mark Vanilla Ice Cream Pail 5 qts.,19396807757,1525,Member's Mark,4.533
P990347371,"Oreo Dairy Dessert Sandwiches, Frozen, 12 ct.",7255419193,1525,Mondelez,4.3534
P03011458,"Yummy Dino Buddies Chicken Nuggets, Frozen, 67 oz.",6456368683,1515,Yummy,4.5517
prod21001629,"Jimmy Dean Meat Lovers Breakfast Bowls, Frozen 8 ct.",7790070616,1483,Jimmy Dean,4.6547
P990395041,"Member's Mark Vegetable Potstickers, Frozen, 48 oz.",19396846585,1517,Member's Mark,4.6087
prod22761070,"Member's Mark Wild Caught Boneless Alaskan Sockeye Salmon, Frozen, 2 lbs.",19396805074,1515,Member's Mark,4.4608
P03003074,"Tru Fru White & Milk Chocolate Covered Strawberries, Frozen 18 oz.",85001211757,1525,Tru Fru,4.8052
P03014924,"Don Lee Farms Flame Grilled Angus Choice Beef Patties, Frozen, 1/4 lb., 12 ct.",8742744273,1515,Don Lee Farms,4.4449
prod24581056,"Member's Mark Natural Blueberries, Frozen 4 lbs.",19396805362,1521,Member's Mark,4.8234
108897,"ICEE Freeze Squeeze Up Variety, Frozen, 30 ct.",7332103776,1525,Icee,4.7701
prod23602834,"Member's Mark Wild Caught Skinless and Boneless Beer Battered Cod Fillets, Frozen, 11-15 ct., 2 lbs.",19396802319,1515,Member's Mark,4.4672
P03002568,"Gary's Sirloin Beef Thinly Sliced QuickSteak, Frozen, 9 ct.",81750601228,1515,Gary's QuickSteak,4.6013
171937,"Ajinomoto Vegetable Chow Mein, Frozen 9 oz., 6 pk.",7175705580,1516,Ajinomoto,4.5389
prod12430029,"White Castle Classic Cheese Sliders, Frozen, 18 ct.",8298801018,1516,White Castle,4.5293
prod4850364,"Member's Mark 9"" New York Style Cheesecake, Frozen, 12 slices",7874200681,1525,Member's Mark,4.7074
prod22821048,"Kit Kat Cones Variety Pack, Frozen, 16ct.",7255476182,1525,Kit Kat,4.6977
prod24470564,"Member's Mark Wild Caught Boneless Marinated Alaskan Salmon, Frozen, 5-7 ct., 2.25 lbs.",19396804923,1515,Member's Mark,4.1864
P03019723,"Member's Mark Farm Raised Large Raw Shrimp, Frozen, 31-40 ct. per pound, 3 lbs.",19396835784,10080118,Member's Mark,4.6897
P03007474,Zatarain's Frozen Blackened Chicken Alfredo 60 oz.,7142901484,1516,Zatarain's ,4.4953
P03022824,"Member's Mark Rising Crust Pepperoni Pizza, Frozen, 3 pk.",19396836130,1519,Member's Mark,3.4879
prod21120422,"Member's Mark Farm Raised Jumbo Raw EZ Peel Shrimp, Frozen, 21-30 ct. per pound, 3 lbs.",7874223992,1515,Member's Mark,4.6649
150596,"Ore-Ida Golden Tater Tots, Frozen, 8 lbs.",1312008566,1517,Ore-Ida,4.7114
P990390402,"Island Way Handcrafted Assorted Fruit Sorbet, Frozen, 10 ct.",85006560426,1525,Island Way,4.72
P990387863,"Member's Mark Smashed Burgers, Frozen, 20 ct.",19396847407,8222,Member's Mark,3.4375
prod20860430,"Sweet Dough Parbaked Cafe Pretzels - Frozen, Bulk Wholesale Case (60 ct.)",40643070389,1519,,4.7862
prod22100465,"Member's Mark Farm Raised Medium Cooked Shrimp, Frozen, 50-70 ct. per pound, 2 lbs.",19396800695,1515,Member's Mark,4.6318
P990390258,"Alasko Organic Mango Chunks, Frozen, 5 lbs.",66655915117,1521,Alasko,4.7692
prod25300110,"AquaStar Farm Raised Butterfly Shrimp, Frozen, 48-60 ct.",73114961174,1515,AquaStar,4.5349
prod13640924,Jack's Original Thin Pepperoni Frozen Pizza 4 pk.,7465354794,1519,Jack's,4.5645
prod24650133,"Member's Mark Mini Pizza Bagels, Cheese & Pepperoni 72 ct.",19396807449,1517,Member's Mark,4.4205
P990326398,"Member's Mark Organic Acai Bowl, Frozen, 8 oz., 4 ct.",19396838303,1483,Member's Mark,4.1398
P990350288,"Member's Mark Rising Crust Three Meat Pizza, Frozen, 3 pk.",19396842997,1519,Member's Mark,3.4805
P990343123,"Member's Mark Rising Crust Four Cheese Pizza, Frozen, 3 pk.",19396838160,1519,Member's Mark,3.5516
prod21422495,"Member's Mark Farm Raised Jumbo Cooked Shrimp, Frozen, 21-25 ct. per pound, 2 lbs.",19396800693,1515,Member's Mark,4.7378
prod22150828,Panera Bread Mac & Cheese (4 pk.),7795879449,15370265,Panera Bread,4.2706
P990352270,"Tyson Grilled Chicken Tenders, Frozen, 3 lbs.",2370006040,15590222,Tyson,4.5831
P03010973,"Ocean Venture Skinless and Boneless Atlantic Salmon Fillets, Frozen, 5-7 ct., 2.5 lbs.",81967002559,1515,Ocean Ventures,4.5134
P990389531,"Kit Kat Bars, Frozen, 15 ct.",7255400001,1525,KitKat,4.2917
P03018568,"Member's Mark Cauliflower Crust Cheese Pizza, Frozen, 15 oz., 2 pk.",19396834386,1519,Member's Mark,4.7187
P03019811,"Foster Farms Corndogs, Frozen, 36 ct.",7527895109,1516,Foster Farms,4.2985
prod24980469,"Totino's Combination Pizza Rolls, Frozen 160 ct.",4280012265,1517,Totino's,4.6172
prod24810166,"Member's Mark Extra Fine Whole Green Beans 16 oz. steam bags, 5 ct.",19396807215,1521,Member's Mark,4.4545
P03020261,"Appetizers To Go Franks in a Blanket, Frozen, 40 ct.",78500210123,1517,Appetizers To Go,3.6991
prod23102227,"Member's Mark Wild Caught Skinless and Boneless Mahi Mahi Portions, Frozen, 2 lbs.",19396806611,1515,Member's Mark,4.697
prod24790311,"Member's Mark Cookies and Cream Ice Cream Pail, 5 qt.",19396807759,1525,Member's Mark,4.6315
P990342608,"Hook Line and Savor Gluten Free Wild Caught Everything Crusted Cod, Frozen, 27.9 oz.",85894000750,10080118,Hook Line and Savor,4.4521
P03030299,"Member's Mark Stir Fry Mix, Frozen 16 oz, 5 pk.",19396833038,1521,Member's Mark,4.0827
prod24380659,"Member's Mark Farm Raised Shrimp Scampi, Frozen, 2 lbs.",19396802321,1515,Member's Mark,4.6873
prod22180360,Member's Mark Five Cheese Bacon Macaroni 40 oz.,19396807426,15370265,Member's Mark,4.3582
prod24790955,"Member's Mark Spicy Breaded Chicken Breast Fillets, Frozen, 3 lbs.",19396807457,1515,Member's Mark,4.3619
P03030452,"Jimmy Dean Crispy Chicken Honey Biscuit, 8 ct.",7790000255,1483,Jimmy Dean,4.0949
prod21422496,"Member's Mark Farm Raised Large Cooked Shrimp, Frozen, 31-40 ct. per pound, 2 lbs.",19396800694,1515,Member's Mark,4.6449
P990321982,"Member's Mark Wild Caught Japanese Hokkaido Sea Scallops, Frozen, 10-20 ct. per pound, 1.5 lbs.",19396838277,1515,Member's Mark,4.6064
P990350778,"Member's Mark Wild Caught Snow Crab Legs and Claws, Frozen, 2 lbs.",19396845215,1515,Member's Mark,4.3017
P990323303,"Kellogg's Eggo Minis Buttermilk Pancakes, 200 ct.",3800029864,1483,Kellogg's,4.7647
P990352250,"Tyson Lightly Breaded Spicy Buffalo Style Chicken Strips, Frozen, 3 lbs.",2370006046,15590222,Tyson,4.5968
P03015500,"McCrum 3/8"" Long Straight Cut French Fries 30 lbs.",1120493050,1517,McCrum,4.6306
P990385271,"Members Mark Orange Chicken Tempura, Frozen, 48 oz.",19396841972,1516,Member's Mark,4.7914
prod22420442,"Member's Mark Wild Caught Skin-On Sockeye Salmon Fillet, priced per pound",23627200000,3060101,Member's Mark,4.4197
P03014244,"Helados Mexico Fruit and Cream Ice Cream Bars, Frozen, 24 ct.",68208224134,1525,Helados Mexico,4.6837
prod16520090,"Member's Mark Wild Caught Skinless and Boneless Ahi Tuna Steaks, Frozen, 2 lbs.",19396805075,1515,Member's Mark,4.7434
P03020376,"Member's Mark Breaded Salmon Bites, Frozen, 2 lbs.",19396835165,1515,Member's Mark,4.3686
P990385374,"Scott and Jon's Shrimp Alfredo with Penne and Broccoli, 9.6 oz., 4 pk.",85001645254,1516,Scott & Jon's,4.4357
155461,"Fla-Vor-Ice Giant Pops, 1.5 oz., 200 pk.",7239295300,1525,Fla-Vor-Ice,4.6249
P03012350,"Keto Pint Salted Caramel Almond Crunch Ice Cream Bars, Frozen, 3 oz., 12 ct.",81009263043,1525,Keto Pint,4.703
prod4640955,"Member's Mark Wild Caught Handmade Crab Cakes, Frozen, 6 ct.",7874220303,1515,Member's Mark,4.2782
prod25220992,"Norwegian Antibiotic-Free Sashimi-Grade Skinless Atlantic Salmon, Frozen, 5 oz., 16 ct.",,3060101,,4.5847
prod13640923,Jack's Original Thin Sausage Pepperoni Frozen Pizza 4 pk.,7465364030,1519,Jack's,4.5046
156260,Home City Ice - 20 lbs.,907852129,2272,Home City,4.8129
prod22490681,"Member's Mark Pre-Sheeted Pizza Dough, Frozen, 21 ct.",40980143926,1519,Member's Mark,4.1502
P990390959,"Jimmy Dean Delights Cauliflower Breakfast Sandwiches, Frozen, 4.9 oz., 8 ct.",7790000276,1483,Jimmy Dean,3.8571
P990378314,"Wild Caught Extra Large Raw Argentine Red Shrimp, Frozen, 16-30 ct. per pound, 2 lbs.",81967002812,10080118,,4.8333
prod23222638,"Member's Mark Farm Raised Catfish Fillets, Frozen, 2.5 lbs.",7874204251,1515,Member's Mark,4.5547
P03014661,"Premium Surf and Turf Curated Box, Frozen, 4.38 lbs.",,2270,,4.0125
prod23958435,"Member's Mark Battered Mozzarella Sticks, Frozen 6 lbs.",19396804912,1517,Member's Mark,4.2289
P990325442,"Member's Mark Wild Caught North Atlantic Cold Water Lobster Tails, Frozen, 4 ct., priced per pound",25505800000,1515,Member's Mark,4.447
prod23551071,"Member's Mark Boneless Buffalo Style Chicken Bites, Frozen, 3.5 lbs.",19396802311,1515,Members Mark,4.3604
P990395415,"CrispUps Grilled Chicken Quesadillas, Frozen, 2.33 oz., 14 ct.",8742744528,1516,CrispUps,5.0
P990378320,"Sea Cuisine Wild Caught Butter Crumb Southern Blue Whiting Fish, Frozen, 7 ct., 2 lbs.",3549300291,10080118,Sea Cuisine,3.3077
P990365367,"Member's Mark Cheddar Bacon Ranch Bites, Frozen, 24 ct.",19396845635,1517,Member's Mark,3.9179
P990345873,"Lobster Roll Meal Kit, Frozen, 8 ct.",,2270,,4.3146
prod22411788,"Farm Raised Catfish Fillets, priced per pound",23620300000,3060101,,4.4724
P03002476,"Member’s Mark Premium Beef, Pork, and Chicken Curated Box, Frozen, 12.25 lbs.",,2270,Member's Mark,3.7973
P990402169,"Tyson Garlic Parmesan Bone-In Oven Roasted Crispy Chicken Wings, Frozen, 4 lbs.",2370005920,15590222,Tyson,4.2727
P990325258,"Member's Mark Mixed Fruit, 16 oz., 5 pk.",19396833025,1521,Member's Mark,4.8371
P990338152,"MiLa Pork Soup Dumplings, Frozen, 31 ct.",81013008064,1516,MiLa,4.8457
prod4550164,"Home Run Inn Classic Sausage Pizza, Frozen 2 pk.",3120505002,1519,Home Run Inn,4.7604
P03000921,"Perdue Farms Organic Chicken Breasts, Frozen, 16-24 ct.",,2270,Perdue Farms,4.2131
P990350077,"Brew Pub Lottza Motzza Sausage and Pepperoni Pizza, Frozen, 2 pk.",4219700430,1519,Brew Pub,4.4831
P990325438,"Member's Mark Wild Caught Caribbean Warm Water Lobster Tails, Frozen, 4 ct., priced per pound",25504200000,10080118,Member's Mark,4.1818
prod24631474,"Member's Mark 85/15 Organic Grass Fed Ground Beef, Frozen, 1 lb., 6 pk.",,2270,Member's Mark,4.5256
P990362960,"Member's Mark Farm Raised Atlantic Cod Portions, Frozen, 2 lbs.",19396842045,10080118,Member's Mark,4.5495
P990347011,"Rastelli's Angus Beef Chuck and Ribeye Craft Burger, Frozen, 5.33 oz., 24 ct.",,2270,Rastelli's,4.25
prod22132322,"Wild Caught Snapper Fillet, priced per pound",23620800000,1515,Member's Mark,3.9312
P990402160,"Bibigo Vegetable Spring Roll with Ginger Sauce, Frozen, 48 oz.",80717672410,1516,Bibigo ,1.0
P990383388,"Thai Kitchen Mild Coconut Red Curry Sauce with Chicken and Rice, Frozen, 9 oz., 4 pk.",73762801177,1516,Thai Kitchen,3.0458
P03028888,"Citrus Herb Spatchcock Turkey, Frozen, 9 lbs.",,1515,Just Cook,3.6667
PL980425209,"Premium Seafood Sampler Curated Box, Frozen, 5.75 lbs.",,2270,,4.6923
P990395114,"Tyson Foods Stuffed Chicken Breast, Broccoli & Cheese, Frozen, 6 oz., 6 ct.",2370006057,1516,Tyson,4.1667
157335,"Papa Charlie's Seasoned Gravy and Thin Sliced Seasoned Roast Beef, Frozen, 5 lbs.",76333501021,1515,Papa Charlie's,4.361
prod26040006,"Purely Meat A5 Grade Japanese Wagyu NY Strip Steaks, Frozen, 10.5 oz., 2 ct.",,2270,Purely Meat Company,4.2059
prod7340529,"Butterball Original Seasoned Turkey Burgers, Frozen, 1/3 lb., 12 ct.",2265572403,15590222,Butterball,4.6429
155395,"Home Run Inn Classic Cheese Pizza, Frozen 2 pk.",3120506002,1519,Home Run Inn,4.8428
P03002556,"Member's Mark Premium Beef Curated Box, Frozen, 9 lbs.",,2270,Member's Mark,3.5513
P990330759,"Member's Mark Atlantic Salmon Burgers, Frozen, 1/4 lb., 8 ct.",19396834502,1515,Member's Mark,4.4016
prod26031926,"USDA Prime Dry-Aged Bone-In Cowboy Ribeye Steak, Frozen, 22.5 oz., 2 ct.",,2270,Purely Meat Company,4.3333
P990377777,"Precious Pearls Caviar Kit, 15.76 oz.",,2270,Precious Pearls,4.3333
P990391284,"Wow Bao Chinese-Style BBQ Pork Bao Buns, Frozen, 30 oz.",85071200788,1516,Wow Bao,4.8
P990390922,"Ling Ling Beef Bulgogi Flavored Potstickers, Frozen, 40 oz.",1087856902,1516,Ling Ling,2.0
P990365557,"Big Easy Foods Wild Caught Large Raw Gulf Shrimp, Frozen, 31-40 ct. per pound, 2 lbs.",78876720369,10080118,Big Easy Foods,4.2988
prod22280678,"Member's Mark Pre-Pinched Frozen Sandwich Croissants, Bulk Wholesale Case, 84 ct.",77347960030,1519,Member's Mark,4.6313
PL984164968,"Member's Mark Sliced Brioche Slider Buns, Frozen, Case, 240 ct.",85004790729,1519,Member's Mark,4.6667
prod22280684,"Member's Mark Cocktail Croissants, Bulk Wholesale Case, 260 ct.",77347960035,1519,Member's Mark,4.5655
prod5910021,"Regular White Hoagie Rolls, Bulk Wholesale Case 84 ct.",72158231984,1519,General Mills,4.4
prod22705214,"Atlantic Salmon & Seafood Stuffing, Case, priced per pound",21416500000,3060101,Member's Mark,4.8298
prod22150468,"Member's Mark Farm Raised Monterey Rub Seasoned Atlantic Salmon, priced per pound",23619800000,3060101,Member's Mark ,4.2528
P990390517,"Roncadin Pepperoni and Bacon Pizza, Frozen, 2 pk.",86001262300,1519,Roncadin Inc,
P990362529,"Rastelli's Angus Beef Filet Mignon with Tuscan Herb Butter, Frozen, 8 oz., 16 ct.",,2270,Rastelli's,3.6667
P03023348,"Live Ocean Seafood Sweet Thai Chili Butter Coho Salmon, Frozen, 5 ct.",86000694738,1515,Live Ocean,4.7061
P990367761,"Member's Mark Australian Wagyu Ground Beef, Frozen, 1 lb., 6 ct.",,2270,Member's Mark,5.0
prod22150551,"Steelhead Trout Fillet, Case, priced per pound",23621500000,6790109,Member's Mark,4.6725
P990378158,"Shrimp and Cheese Grits Meal Kit, Frozen, 5.5 lbs.",,2270,,
P990388264,"Sea Cuisine Farm Raised Smoky Bourbon BBQ Shrimp Skewers, Frozen, 8 ct. per box, 1.6 lbs.",3549300316,10080118,Sea Cuisine,
P990388330,"Royal Asia Farm Raised Shrimp Tempura with Tempura and Sweet Chili Sauce, Frozen, 24 ct. per box, 2.07 lbs.",87797100807,10080118,Royal Asia,4.8
P990363359,"Thomas Farms Australian Bone In Lamb Cubes, Frozen, 2 lbs.",64708606372,8222,Thomas Farms,4.1429
P03019659,Perdue Farms Multi-Protein Bundle 10.81 lbs.,,2270,Perdue Farms,3.1667
prod25890288,"Grizzly Ridge 85/15 Premium Ground Bison Patties, Frozen, 1/3 lb., 12 ct.",,2270,Grizzly Ridge,4.4545
prod13450309,"Ready-to-Bake French Baguettes, Bulk Wholesale Case, 24 ct.",7874207903,1519,Member's Mark,4.3887
prod25890287,"Grizzly Ridge Premium Ground Bison 6 pk., 1 lb. each",,2270,Grizzly Ridge,3.875
prod25890033,"Grizzly Ridge Bison NY Strip Steaks, Frozen, 10 oz., 6 ct.",,2270,Grizzly Ridge,4.6
P990338268,"Nabisco Classic Mix Cookie & Cracker, Variety Pack, 40 pk.",4400008026,1464,NABISCO,4.7303
P03003214,"Special K Pastry Crisps, Variety Pack, 60 ct.",3800027360,1465,Special K,4.7719
prod21330023,"Member's Mark Organic Extra Virgin Olive Oil, 2L",7874224142,1532,Member's Mark,4.7657
prod22841260,"Cheez-It Snap'd, Variety Pack, 0.75 oz., 42 pk.",,1462,Cheez-it,4.785
P990364460,"Kind Snacks Mini Nut Bar, Variety Pack, 32 ct.",60265267052,1465,Kind Snacks,4.7554
P03024991,"Pringles Grab-n-Go Variety Pack Chips, 36 pk.",3800024934,16650639,Pringles,4.5263
159337,"Bertolli Extra Light Olive Oil, 67.6 fl. oz.",4179000442,1532,Bertolli,4.8368
prod25170501,"Pompeian Smooth Extra Virgin Olive Oil, 68 fl. oz.",7040400282,1532,Pompeian,4.7818
prod21480584,"Member's Mark All Purpose Flour, 25 lbs.",7874243856,2263,Member's Mark,4.7123
prod22180714,"Blue Diamond Lightly Salted Whole Almonds, 40 oz.",4157013076,16660919,Blue Diamond,4.8508
prod22881360,"Member's Mark Olive Oil Cooking Spray, 7 oz., 2 pk.",7874222508,1532,Member's Mark,4.8284
prod7020084,"Member's Mark 100% Pure Olive Oil, 101 fl. oz.",7874224141,1532,Member's Mark,4.7519
P03019580,"Bobo's PB&J Oat Snacks, Variety Pack, 18 pk.",82926200511,1465,Bobo's ,3.935
157801,"Bertolli Extra Virgin Olive Oil, 67.6 fl. oz.",,1532,Bertolli ,4.8484
P990342343,"Life Multigrain Cereal, 62 oz.",,2261,Quaker,4.7143
P03011786,"Starbucks by Nespresso Coffee Pods, Variety Pack, 60 ct.",,4040101,Nespresso,4.2034
P990352244,"Starbucks by Nespresso Vertuo Coffee Pods, Variety Pack, 68 ct.",5000041356,15990796,Nespresso,4.0455
P03015058,"Starbucks by Nespresso Espresso Coffee Pods, Dark Roast 60 ct.",,4040101,Starbucks,4.5926
P03015056,"Starbucks by Nespresso Espresso Coffee Pods, Blonde Roast, 60 ct.",,4040101,Starbucks,4.6596
P990347164,"Feastables MrBeast Variety Pack Milk Chocolate Bars, 1.24 oz., 24 pk.",85005023879,690107,MR BEAST,4.4344
154829,"Juanita's Foods Original Canned Menudo, 25 oz., 3 pk.",,8144,Juanitas ,4.3842
P03015061,"Starbucks by Nespresso Decaf Espresso Coffee Pods, Dark Roast, 60 ct.",,4040101,Starbucks,4.3659
P990387106,"KIND Peanut Butter Granola, 30 oz",,2261,KIND Snacks,5.0
prod21292066,"Orale! Premium Corn Husks, 16 oz.",9678620616,2610113,Orale!,4.4545
P03007100,"Folgers Classic Medium Roast Ground Coffee, 43.5 oz.",2550030421,1494,Folgers,4.7974
prod20920491,"Dunkin' Donuts Medium Roast  K-Cup Coffee Pods, Original Blend, 72 ct.",88133400961,4040101,Dunkin' Donuts,4.8145
prod20633693,"Starbucks Medium Roast K-Cup Coffee Pods, Pike Place, 72 ct.",76211118289,4040101,Starbucks,4.752
prod21351078,"Folgers Classic Medium Roast K-Cup Coffee Pods, 100 ct.",2550016491,4040101,Folgers,4.83
P03007133,"Folgers Dark Roast Ground Coffee, Black Silk, 40.3 oz.",2550030453,1494,Folgers,4.8744
prod21063482,"Starbucks Dark Roast K-Cup Coffee Pods, Single-Origin Sumatra, 72 ct.",5000054925,4040101,Starbucks,4.8414
P03007135,"Folgers 100% Medium Roast Ground Colombian Coffee, 40.3 oz.",2550030455,1494,Folgers,4.6132
P03006235,"Folgers Decaffeinated Classic Roast Ground Coffee, 28.8 oz.",2550030415,1060101,Folgers,4.7665
prod16300370,"Café Bustelo Coffee Espresso Style K-Cups, Dark Roast, 80 ct.",7447111302,4040101,Café Bustelo,4.8571
prod22821426,"Starbucks Blonde Roast K-Cup Coffee Pods, Veranda Blend, 72 ct.",,4040101,Starbucks,4.754
prod20990345,"Starbucks Dark Roast K-Cup Coffee Pods, French Roast, 72 ct.",,4040101,Starbucks,4.774
prod24372833,"Folgers Dark Roast K-Cup Coffee Pods, Black Silk, 100 ct.",,4040101,Folgers,4.8264
prod22390560,"Dunkin' Donuts Decaf Coffee K-Cups, Medium Roast, 54 ct.",,1060101,Dunkin' Donuts,4.761
prod24650327,"Starbucks Decaf House Blend Medium Roast K-Cup Coffee Pods, 72 ct.",,4040101,Starbucks,4.7138
prod21352036,"Folgers Medium Roast K-Cup Coffee Pods, 100% Colombian, 100 ct.",,4040101,Folgers,4.8252
prod22522389,"Nescafé Taster's Choice House Blend Light-Medium Instant Coffee, 14 oz.",2800074307,2197,Nescafé,4.7799
P990395271,"Community Coffee Breakfast Blend Ground Coffee, 40 oz.",,1494,Community Coffee,4.898
P990322046,"Community Coffee Breakfast Blend Medium Roast Single Serve, 72 ct.",,4040101,Community Coffee,4.7602
P990390976,"Starbucks Blonde Roast K-Cups Coffee Pods, Sunsera Blend, 72 ct.",5000031882,4040101,Starbucks,3.25
P990395273,"Community Coffee Ground Signature Blend, 40 oz.",,1494,COMMUNITY COFFEE,4.9589
prod22522393,"Nescafé Taster's Choice Decaf House Blend Instant Coffee, 14 oz.",,2197,Nescafé,4.7712
P990395275,"Community Coffee Ground Café Special, 40 oz.",,1494,COMMUNITY COFFEE,4.9557
P990322050,"Community Coffee Signature Blend Dark Roast Single Serve, 72 ct.",,4040101,Community Coffee,4.7249
P990322049,"Community Coffee Café Special Medium-Dark Roast Single Serve, 72 ct.",,4040101,Community Coffee,4.729
P990322056,Community Coffee Café Special Decaf Medium-Dark Roast Single Serve 72 ct.,,4040101,Community Coffee,4.6795
P990322044,"Community Coffee Dark and Bold Espresso Darkest Roast Coffee Pods, 72 ct.",,4040101,Community Coffee,4.8404
P990322058,Community Coffee Coffee and Chicory Medium-Dark Roast Single Serve 72 ct.,,4040101,Community Coffee,4.8855
P990395296,"Community Coffee Dark & Bold Espresso Roast Ground Coffee, 40 oz.",,1494,Community Coffee,4.0
P03029878,"Community Coffee Medium Roast Coffee Pods, Mardi Gras King Cake, 60 ct.",,4040101,Community Coffee,4.7368
prod22760583,"Community Coffee Ground Coffee, Mardi Gras King Cake, 32 oz.",,1494,Community Coffee,4.6041
P990395295,"Community Coffee Ground Coffee & Chicory, 40 oz.",,1494,COMMUNITY COFFEE,5.0
prod21160323,"Member’s Mark Donut Shop Medium Roast Coffee Pods, 100 ct.",7874220616,4040101,Member's Mark,4.6899
prod24965423,"McCafe Premium Medium Roast K-Cup Coffee Pods, 94 ct.",61124739098,4040101,McCafe,4.8298
P990340541,"Maxwell House Original Roast Medium Ground Coffee, 43.1 oz.",,1494,Maxwell House,4.7653
prod24372832,"Dunkin' Donuts Original Blend Ground Coffee, Medium Roast, 45 oz.",88133401185,1494,Dunkin' Donuts,4.8375
P990365086,"Starbucks Blonde Roast K-Cup Coffee Pods, Brown Sugar Cinnamon, 64 ct.",,4040101,Starbucks,4.0062
prod22212249,"Starbucks Pike Place Medium Roast Ground Coffee, 40 oz.",76211125846,1494,Starbucks,4.6773
prod19142711,"Member's Mark Colombian Supremo Medium-Dark Roast Coffee Pods, 100 ct.",7874214934,17080229,Member's Mark,4.6973
prod21223469,"Member's Mark Dark Roast Coffee Pods, French, 100 ct.",,4040101,Member's Mark,4.7297
P03029828,"Crowd Pleaser Variety Pack, Single Serve Pods, 80 ct.",,4040101,Crowd Pleaser,4.6505
prod4560034,"Starbucks Caffe Verona Ground Coffee, Dark Roast, 40 oz.",76211125847,1494,Starbucks,4.7742
prod20120906,"Starbucks Frappuccino Chilled Mocha Coffee Drink, 9.5 oz., 15 pk.",1200010313,15110121,Starbucks,4.7593
